Order_ID,Order_DateTime,Customer_Id,Gender,Device_Type,Customer_Login_type,Product_Category,Product,Quantity,Sales,Total_Amount,Discount,Profit,Net_Profit,Shipping_Cost,Order_Priority,Payment_method
5016,2018-07-25 23:21:47,36445,Female,Web,Guest,Auto & Accessories,Car & Bike Care,4.0,118.0,472.0,0.2,28.6,25.700000000000003,2.9,High,Credit_Card
5017,2018-11-17 19:10:14,36384,Male,Web,Member,Auto & Accessories,Tyre,4.0,250.0,1000.0,0.3,140.0,126.0,14.0,Medium,Money_Order
5018,2018-09-07 12:05:46,57622,Male,Web,Member,Auto & Accessories,Bike Tyres,5.0,72.0,360.0,0.1,14.4,13.0,1.4,High,Money_Order
5019,2018-04-24 16:27:29,25113,Male,Web,Member,Auto & Accessories,Car Mat,4.0,54.0,216.0,0.1,13.5,12.1,1.4,High,Credit_Card
5020,2018-07-26 17:46:02,53035,Female,Web,Member,Auto & Accessories,Car Seat Covers,5.0,114.0,570.0,0.2,22.6,20.3,2.3,High,Credit_Card
5021,2018-12-14 14:55:08,59796,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,1.0,231.0,231.0,0.3,127.9,115.10000000000001,12.8,Critical,Credit_Card
5022,2018-03-06 08:27:00,31438,Male,Web,Member,Auto & Accessories,Car Media Players,1.0,140.0,140.0,0.3,47.4,42.699999999999996,4.7,Medium,Credit_Card
5023,2018-07-30 22:57:22,57114,Male,Web,Member,Auto & Accessories,Car Speakers,4.0,211.0,844.0,0.3,88.8,79.89999999999999,8.9,High,Credit_Card
5024,2018-03-19 21:19:38,59056,Male,Web,Member,Auto & Accessories,Car Body Covers,1.0,117.0,117.0,0.3,32.3,29.099999999999998,3.2,Critical,Credit_Card
5025,2018-01-12 14:49:04,31126,Female,Web,Guest,Auto & Accessories,Car & Bike Care,1.0,118.0,118.0,0.2,30.9,27.799999999999997,3.1,Critical,Credit_Card
5026,2018-06-23 07:33:11,36462,Female,Web,Member,Auto & Accessories,Tyre,1.0,250.0,250.0,0.1,167.5,150.7,16.8,Critical,Credit_Card
5027,2018-03-21 11:35:22,11046,Male,Web,Member,Auto & Accessories,Bike Tyres,1.0,72.0,72.0,0.3,24.0,21.6,2.4,High,Credit_Card
5028,2018-06-02 16:02:11,58536,Male,Web,Member,Auto & Accessories,Car Mat,1.0,54.0,54.0,0.3,27.0,24.3,2.7,Critical,Credit_Card
5029,2018-05-28 16:15:22,27545,Male,Web,Member,Auto & Accessories,Car Seat Covers,1.0,114.0,114.0,0.1,30.6,27.5,3.1,High,Credit_Card
5030,2018-04-12 20:32:49,36193,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,1.0,231.0,231.0,0.2,146.4,131.8,14.6,High,Credit_Card
5031,2018-07-30 14:01:47,38509,Male,Web,Member,Auto & Accessories,Car Media Players,1.0,140.0,140.0,0.2,51.6,46.4,5.2,Medium,Money_Order
5032,2018-12-10 16:43:11,48603,Female,Web,Member,Auto & Accessories,Car Speakers,1.0,211.0,211.0,0.3,122.6,110.3,12.3,Medium,Money_Order
5033,2018-12-19 19:51:05,23693,Female,Web,Member,Auto & Accessories,Car Body Covers,5.0,117.0,585.0,0.3,19.5,17.6,1.9,High,Credit_Card
5034,2018-02-25 13:51:01,37205,Male,Web,Member,Auto & Accessories,Car & Bike Care,1.0,118.0,118.0,0.3,28.6,25.700000000000003,2.9,High,Credit_Card
5035,2018-10-27 18:24:27,20163,Male,Web,Member,Auto & Accessories,Tyre,5.0,250.0,1250.0,0.3,132.5,119.2,13.3,High,Money_Order
5036,2018-08-23 10:06:46,40576,Male,Web,Member,Auto & Accessories,Bike Tyres,1.0,72.0,72.0,0.1,72.0,64.8,7.2,Medium,Money_Order
5037,2018-08-23 14:29:49,14162,Female,Web,Member,Auto & Accessories,Car Mat,5.0,54.0,270.0,0.1,10.8,9.700000000000001,1.1,Medium,Credit_Card
5038,2018-09-15 17:27:03,28310,Male,Web,Member,Auto & Accessories,Car Seat Covers,5.0,114.0,570.0,0.2,22.6,20.3,2.3,Critical,Credit_Card
5039,2018-11-25 20:57:41,54213,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,4.0,231.0,924.0,0.3,123.3,111.0,12.3,Critical,Credit_Card
5040,2018-10-27 10:58:32,40749,Male,Web,Member,Auto & Accessories,Car Media Players,1.0,140.0,140.0,0.1,55.8,50.199999999999996,5.6,High,Credit_Card
5041,2018-10-17 22:17:36,50101,Female,Web,Member,Auto & Accessories,Car Speakers,1.0,211.0,211.0,0.3,112.0,100.8,11.2,High,Credit_Card
5042,2018-05-17 21:13:16,57345,Male,Web,Member,Auto & Accessories,Car Body Covers,4.0,117.0,468.0,0.3,18.3,16.5,1.8,Medium,Credit_Card
5043,2018-06-19 13:13:25,21465,Female,Web,Member,Auto & Accessories,Car & Bike Care,1.0,118.0,118.0,0.1,36.8,33.099999999999994,3.7,Medium,Credit_Card
5044,2018-08-14 21:52:16,28335,Male,Web,Member,Auto & Accessories,Tyre,1.0,250.0,250.0,0.3,147.5,132.7,14.8,High,Money_Order
5045,2018-10-26 10:52:43,16677,Male,Web,Member,Auto & Accessories,Bike Tyres,5.0,72.0,360.0,0.3,14.4,13.0,1.4,Medium,Money_Order
5046,2018-01-13 10:57:56,59773,Male,Web,Member,Auto & Accessories,Car Mat,4.0,54.0,216.0,0.3,13.5,12.1,1.4,Medium,Credit_Card
5047,2018-10-06 13:36:53,37459,Male,Web,Member,Auto & Accessories,Car Seat Covers,1.0,114.0,114.0,0.3,22.6,20.3,2.3,High,Credit_Card
5048,2018-11-16 12:15:39,47375,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,1.0,231.0,231.0,0.3,132.5,119.2,13.3,High,Credit_Card
5049,2018-04-16 12:08:03,19654,Female,Web,Member,Auto & Accessories,Car Media Players,1.0,140.0,140.0,0.3,47.4,42.699999999999996,4.7,High,Credit_Card
5050,2018-10-27 10:15:36,26443,Male,Web,Member,Auto & Accessories,Car Speakers,1.0,211.0,211.0,0.3,114.1,102.69999999999999,11.4,Critical,Credit_Card
5051,2018-07-24 19:26:30,31408,Female,Web,Member,Auto & Accessories,Car Body Covers,4.0,117.0,468.0,0.1,32.3,29.099999999999998,3.2,High,Credit_Card
5052,2018-07-04 14:45:20,22008,Male,Web,Member,Auto & Accessories,Car & Bike Care,5.0,118.0,590.0,0.3,14.4,13.0,1.4,Medium,Credit_Card
5053,2018-08-16 12:57:20,46918,Male,Web,Member,Auto & Accessories,Tyre,1.0,250.0,250.0,0.3,162.5,146.2,16.3,High,Credit_Card
5054,2018-03-29 11:47:28,16201,Male,Web,Member,Auto & Accessories,Bike Tyres,1.0,72.0,72.0,0.3,72.0,64.8,7.2,Medium,Credit_Card
5055,2018-05-23 16:32:06,22028,Male,Web,Member,Auto & Accessories,Car Mat,1.0,54.0,54.0,0.3,18.0,16.2,1.8,High,Money_Order
5056,2018-04-24 10:19:23,29698,Male,Web,Member,Auto & Accessories,Car Seat Covers,1.0,114.0,114.0,0.2,27.2,24.5,2.7,Medium,Credit_Card
5057,2018-09-05 20:15:38,23080,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,1.0,231.0,231.0,0.3,130.2,117.19999999999999,13.0,Medium,Credit_Card
5058,2018-07-07 09:14:09,46595,Male,Web,Member,Auto & Accessories,Car Media Players,4.0,140.0,560.0,0.3,32.0,28.8,3.2,Medium,Credit_Card
5059,2018-11-28 18:19:32,16658,Male,Web,Member,Auto & Accessories,Car Speakers,1.0,211.0,211.0,0.3,120.5,108.5,12.0,Critical,Credit_Card
5060,2018-06-13 20:42:27,41476,Male,Web,Member,Auto & Accessories,Car Body Covers,5.0,117.0,585.0,0.3,7.8,7.0,0.8,Critical,Credit_Card
5061,2018-11-20 20:11:55,37527,Male,Web,Member,Auto & Accessories,Car & Bike Care,1.0,118.0,118.0,0.3,23.8,21.400000000000002,2.4,Medium,Money_Order
5062,2018-07-30 10:01:10,12974,Male,Web,Member,Auto & Accessories,Tyre,1.0,250.0,250.0,0.3,150.0,135.0,15.0,Critical,Credit_Card
5063,2018-07-26 07:54:12,57487,Male,Web,Guest,Auto & Accessories,Bike Tyres,1.0,72.0,72.0,0.3,36.0,32.4,3.6,Medium,Credit_Card
5064,2018-08-10 13:18:14,28373,Female,Web,Member,Auto & Accessories,Car Mat,1.0,54.0,54.0,0.2,18.0,16.2,1.8,Medium,Credit_Card
5065,2018-03-23 22:03:24,39420,Male,Web,Member,Auto & Accessories,Car Seat Covers,4.0,114.0,456.0,0.1,29.4,26.5,2.9,Medium,Credit_Card
5066,2018-08-27 22:34:44,37693,Female,Web,Guest,Auto & Accessories,Car Pillow & Neck Rest,1.0,231.0,231.0,0.1,144.1,129.7,14.4,Medium,Credit_Card
5067,2018-10-16 21:09:41,19276,Male,Web,Member,Auto & Accessories,Car Media Players,4.0,140.0,560.0,0.1,54.4,49.0,5.4,High,Credit_Card
5068,2018-12-23 13:40:32,26835,Male,Web,Member,Auto & Accessories,Car Speakers,5.0,211.0,1055.0,0.3,99.4,89.5,9.9,High,Credit_Card
5069,2018-04-06 13:48:10,11349,Female,Web,Member,Auto & Accessories,Car Body Covers,1.0,117.0,117.0,0.2,30.0,27.0,3.0,Medium,Credit_Card
5070,2018-06-26 15:37:27,28996,Male,Web,Member,Auto & Accessories,Car & Bike Care,5.0,118.0,590.0,0.1,32.1,28.900000000000002,3.2,High,Credit_Card
5071,2018-07-28 13:09:32,33551,Male,Web,Member,Auto & Accessories,Tyre,1.0,250.0,250.0,0.1,167.5,150.7,16.8,Medium,Credit_Card
5072,2018-03-24 19:23:28,18084,Male,Web,Member,Auto & Accessories,Bike Tyres,5.0,72.0,360.0,0.2,14.4,13.0,1.4,Critical,Credit_Card
5073,2018-01-06 11:05:43,42164,Female,Web,Member,Auto & Accessories,Car Mat,1.0,54.0,54.0,0.2,54.0,48.6,5.4,Medium,Credit_Card
5074,2018-01-11 14:49:49,57684,Male,Web,Member,Auto & Accessories,Car Seat Covers,1.0,114.0,114.0,0.1,32.9,29.599999999999998,3.3,Medium,E_Wallet
5075,2018-12-20 13:20:53,56282,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,5.0,231.0,1155.0,0.3,104.8,94.3,10.5,Medium,Credit_Card
5076,2018-10-11 11:50:32,58115,Female,Web,Member,Auto & Accessories,Car Media Players,1.0,140.0,140.0,0.3,54.4,49.0,5.4,Medium,Money_Order
5077,2018-12-27 11:13:28,31917,Male,Web,Member,Auto & Accessories,Car Speakers,1.0,211.0,211.0,0.3,112.0,100.8,11.2,High,Money_Order
5078,2018-11-08 13:33:11,14418,Male,Web,Member,Auto & Accessories,Car Body Covers,1.0,117.0,117.0,0.1,35.8,32.199999999999996,3.6,Critical,Money_Order
5079,2018-07-20 16:38:35,53503,Male,Web,Member,Auto & Accessories,Car & Bike Care,1.0,118.0,118.0,0.3,33.3,29.999999999999996,3.3,Critical,Credit_Card
5080,2018-07-14 18:23:39,33526,Male,Web,Member,Auto & Accessories,Tyre,1.0,250.0,250.0,0.3,157.5,141.7,15.8,Medium,Credit_Card
5081,2018-08-14 11:40:41,29814,Male,Web,Member,Auto & Accessories,Bike Tyres,4.0,72.0,288.0,0.2,18.0,16.2,1.8,High,Money_Order
5082,2018-10-05 12:18:01,22565,Female,Web,Member,Auto & Accessories,Car Mat,4.0,54.0,216.0,0.1,13.5,12.1,1.4,High,Credit_Card
5083,2018-12-24 00:58:46,21699,Male,Web,Member,Auto & Accessories,Car Seat Covers,1.0,114.0,114.0,0.1,32.9,29.599999999999998,3.3,High,Money_Order
5084,2018-10-08 09:11:49,38511,Female,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,4.0,231.0,924.0,0.1,141.8,127.60000000000001,14.2,Critical,Credit_Card
5085,2018-08-04 13:57:51,28034,Male,Web,Member,Auto & Accessories,Car Media Players,1.0,140.0,140.0,0.2,51.6,46.4,5.2,High,Credit_Card
5086,2018-11-07 12:53:53,31934,Male,Web,Guest,Auto & Accessories,Car Speakers,1.0,211.0,211.0,0.3,122.6,110.3,12.3,High,Credit_Card
5087,2018-05-29 11:26:22,55268,Male,Web,Member,Auto & Accessories,Car Body Covers,1.0,117.0,117.0,0.2,32.3,29.099999999999998,3.2,High,Credit_Card
5088,2018-10-13 22:13:13,37954,Male,Web,Member,Auto & Accessories,Car & Bike Care,1.0,118.0,118.0,0.1,35.6,32.0,3.6,Medium,Credit_Card
5089,2018-11-09 21:49:32,14747,Male,Web,Member,Auto & Accessories,Tyre,1.0,250.0,250.0,0.2,155.0,139.5,15.5,Medium,Money_Order
5090,2018-07-30 22:29:45,38831,Male,Web,Member,Auto & Accessories,Bike Tyres,1.0,72.0,72.0,0.2,72.0,64.8,7.2,Critical,E_Wallet
5091,2018-12-02 08:46:17,24091,Female,Web,Member,Auto & Accessories,Car Mat,5.0,54.0,270.0,0.3,10.8,9.700000000000001,1.1,Medium,Credit_Card
5092,2018-02-21 13:22:26,16725,Male,Web,Member,Auto & Accessories,Car Seat Covers,1.0,114.0,114.0,0.3,23.7,21.3,2.4,Critical,Credit_Card
5093,2018-12-04 19:32:47,23431,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,1.0,231.0,231.0,0.3,137.1,123.39999999999999,13.7,Critical,Credit_Card
5094,2018-09-25 19:30:13,16039,Male,Web,Member,Auto & Accessories,Car Media Players,1.0,140.0,140.0,0.3,47.4,42.699999999999996,4.7,High,Money_Order
5095,2018-05-14 10:33:04,23139,Male,Web,Member,Auto & Accessories,Car Speakers,5.0,211.0,1055.0,0.1,120.5,108.5,12.0,High,Credit_Card
5096,2018-08-11 15:36:19,56708,Male,Web,Member,Auto & Accessories,Car Body Covers,1.0,117.0,117.0,0.3,32.3,29.099999999999998,3.2,Medium,Credit_Card
5097,2018-05-14 16:47:26,53659,Male,Web,Member,Auto & Accessories,Car & Bike Care,1.0,118.0,118.0,0.2,35.6,32.0,3.6,High,Credit_Card
5098,2018-08-14 21:13:12,16467,Female,Web,Member,Auto & Accessories,Tyre,5.0,250.0,1250.0,0.3,132.5,119.2,13.3,High,Money_Order
5099,2018-11-09 12:44:07,57736,Female,Web,Member,Auto & Accessories,Bike Tyres,1.0,72.0,72.0,0.2,36.0,32.4,3.6,High,Credit_Card
5100,2018-05-22 11:32:20,17850,Male,Web,Member,Auto & Accessories,Car Mat,1.0,54.0,54.0,0.3,18.0,16.2,1.8,Critical,Credit_Card
5101,2018-09-22 19:36:08,21921,Male,Web,Member,Auto & Accessories,Car Seat Covers,4.0,114.0,456.0,0.1,29.4,26.5,2.9,Medium,Money_Order
5102,2018-01-13 13:10:42,47265,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,1.0,231.0,231.0,0.3,132.5,119.2,13.3,Medium,Credit_Card
5103,2018-02-13 22:21:07,59879,Male,Web,Member,Auto & Accessories,Car Media Players,1.0,140.0,140.0,0.2,57.2,51.5,5.7,Medium,Credit_Card
5104,2018-08-28 14:42:53,40183,Male,Web,Member,Auto & Accessories,Car Speakers,5.0,211.0,1055.0,0.3,78.3,70.5,7.8,Medium,Credit_Card
5105,2018-07-30 07:00:26,45585,Male,Web,Member,Auto & Accessories,Car Body Covers,4.0,117.0,468.0,0.1,32.3,29.099999999999998,3.2,Critical,E_Wallet
5106,2018-09-24 18:39:22,43414,Male,Web,Member,Auto & Accessories,Car & Bike Care,1.0,118.0,118.0,0.3,30.9,27.799999999999997,3.1,Critical,Money_Order
5107,2018-10-16 13:50:09,54773,Female,Web,Member,Auto & Accessories,Tyre,1.0,250.0,250.0,0.3,132.5,119.2,13.3,High,Money_Order
5108,2018-04-05 21:29:37,37579,Male,Web,Member,Auto & Accessories,Bike Tyres,1.0,72.0,72.0,0.2,72.0,64.8,7.2,Critical,Credit_Card
5109,2018-02-18 10:27:36,27373,Female,Web,Member,Auto & Accessories,Car Mat,1.0,54.0,54.0,0.1,54.0,48.6,5.4,High,Credit_Card
5110,2018-11-15 22:03:02,32628,Female,Web,Member,Auto & Accessories,Car Seat Covers,5.0,114.0,570.0,0.3,11.2,10.1,1.1,High,Credit_Card
5111,2018-08-01 23:33:27,31196,Female,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,1.0,231.0,231.0,0.2,146.4,131.8,14.6,High,Money_Order
5112,2018-06-07 14:49:19,27920,Male,Web,Member,Auto & Accessories,Car Media Players,5.0,140.0,700.0,0.2,46.0,41.4,4.6,Medium,E_Wallet
5113,2018-12-29 15:06:02,14999,Male,Web,Member,Auto & Accessories,Car Speakers,4.0,211.0,844.0,0.3,88.8,79.89999999999999,8.9,High,Credit_Card
5114,2018-03-10 13:55:22,42923,Male,Web,Member,Auto & Accessories,Car Body Covers,1.0,117.0,117.0,0.3,23.0,20.7,2.3,Medium,Credit_Card
5115,2018-11-04 09:00:00,55798,Male,Web,Member,Auto & Accessories,Car & Bike Care,4.0,118.0,472.0,0.3,19.1,17.200000000000003,1.9,Medium,Credit_Card
5116,2018-11-17 21:54:26,29626,Male,Web,Member,Auto & Accessories,Tyre,4.0,250.0,1000.0,0.2,150.0,135.0,15.0,Medium,Money_Order
5117,2018-11-24 19:19:05,25769,Male,Web,Member,Auto & Accessories,Bike Tyres,1.0,72.0,72.0,0.3,24.0,21.6,2.4,High,Money_Order
5118,2018-08-01 13:41:36,39233,Female,Web,Member,Auto & Accessories,Car Mat,1.0,54.0,54.0,0.2,27.0,24.3,2.7,High,Money_Order
5119,2018-11-16 10:27:30,36814,Male,Web,Member,Auto & Accessories,Car Seat Covers,1.0,114.0,114.0,0.3,23.7,21.3,2.4,Medium,Credit_Card
5120,2018-01-13 11:07:59,56837,Female,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,4.0,231.0,924.0,0.3,104.8,94.3,10.5,Medium,Credit_Card
5121,2018-04-09 08:55:21,18359,Female,Web,Member,Auto & Accessories,Car Media Players,1.0,140.0,140.0,0.3,39.0,35.1,3.9,Medium,Money_Order
5122,2018-05-22 23:20:39,57302,Male,Web,Member,Auto & Accessories,Car Speakers,1.0,211.0,211.0,0.3,122.6,110.3,12.3,High,E_Wallet
5123,2018-06-15 23:32:05,44740,Male,Web,Member,Auto & Accessories,Car Body Covers,4.0,117.0,468.0,0.2,27.6,24.8,2.8,Medium,E_Wallet
5124,2018-09-24 23:00:56,14755,Male,Web,Member,Auto & Accessories,Car & Bike Care,4.0,118.0,472.0,0.1,33.3,29.999999999999996,3.3,Medium,Credit_Card
5125,2018-08-19 12:23:34,34021,Male,Web,Member,Auto & Accessories,Tyre,5.0,250.0,1250.0,0.2,145.0,130.5,14.5,Medium,Credit_Card
5126,2018-11-15 15:26:10,35221,Male,Web,Member,Auto & Accessories,Bike Tyres,1.0,72.0,72.0,0.3,72.0,64.8,7.2,Critical,Credit_Card
5127,2018-08-24 10:17:12,26452,Male,Web,Member,Auto & Accessories,Car Mat,1.0,54.0,54.0,0.3,18.0,16.2,1.8,High,Credit_Card
5128,2018-05-07 12:39:10,53248,Female,Web,Member,Fashion,Shirts,3.0,196.0,588.0,0.5,98.4,88.60000000000001,9.8,High,Money_Order
5129,2018-04-24 23:51:56,45946,Female,Web,Member,Fashion,Jeans,2.0,218.0,436.0,0.5,124.9,112.4,12.5,High,Credit_Card
5130,2018-10-14 15:39:33,29872,Male,Web,Member,Fashion,Suits,5.0,109.0,545.0,0.5,23.6,21.200000000000003,2.4,High,E_Wallet
5131,2018-06-25 11:45:19,13517,Male,Web,Member,Fashion,Sports Wear,5.0,85.0,425.0,0.5,17.0,15.3,1.7,Critical,Money_Order
5132,2018-04-24 14:18:04,50796,Male,Web,Member,Fashion,Casula Shoes,3.0,122.0,366.0,0.4,27.4,24.7,2.7,High,Credit_Card
5133,2018-08-18 12:41:01,17741,Male,Web,Member,Fashion,Running Shoes,1.0,224.0,224.0,0.5,117.1,105.39999999999999,11.7,High,Credit_Card
5134,2018-11-14 15:45:12,53526,Male,Web,Member,Fashion,Formal Shoes,3.0,213.0,639.0,0.5,113.8,102.39999999999999,11.4,High,Money_Order
5135,2018-08-17 01:22:20,56048,Male,Web,Member,Fashion,Sneakers,2.0,62.0,124.0,0.4,31.0,27.9,3.1,High,Money_Order
5136,2018-12-09 00:37:23,40660,Male,Web,Member,Fashion,Titak watch,1.0,228.0,228.0,0.5,145.7,131.1,14.6,High,Money_Order
5137,2018-06-29 20:44:23,26633,Male,Web,Member,Fashion,Fossil Watch,1.0,159.0,159.0,0.5,77.4,69.7,7.7,Medium,Money_Order
5138,2018-04-22 20:40:31,42479,Male,Web,Member,Fashion,T - Shirts,5.0,248.0,1240.0,0.4,143.2,128.89999999999998,14.3,High,Credit_Card
5139,2018-10-09 01:44:40,13850,Male,Web,Member,Fashion,Shirts,5.0,196.0,980.0,0.4,96.4,86.80000000000001,9.6,High,Credit_Card
5140,2018-11-23 14:18:28,11018,Male,Web,Member,Fashion,Jeans,5.0,218.0,1090.0,0.5,105.3,94.8,10.5,Critical,Credit_Card
5141,2018-07-16 19:11:28,48394,Male,Web,Member,Fashion,Suits,2.0,109.0,218.0,0.4,20.3,18.3,2.0,High,Credit_Card
5142,2018-07-30 12:48:54,34215,Male,Web,Member,Fashion,Sports Wear,3.0,85.0,255.0,0.4,28.3,25.5,2.8,Medium,Credit_Card
5143,2018-02-14 20:27:07,50967,Male,Web,Member,Fashion,Casula Shoes,1.0,122.0,122.0,0.4,32.2,29.000000000000004,3.2,Critical,Money_Order
5144,2018-11-14 07:44:12,31483,Male,Web,Member,Fashion,Running Shoes,3.0,224.0,672.0,0.5,137.3,123.60000000000001,13.7,High,Money_Order
5145,2018-02-16 19:00:20,48567,Female,Web,Member,Fashion,Formal Shoes,1.0,213.0,213.0,0.5,122.4,110.2,12.2,Medium,Credit_Card
5146,2018-08-27 12:30:35,19776,Male,Web,Member,Fashion,Sneakers,1.0,62.0,62.0,0.5,62.0,55.8,6.2,Critical,Credit_Card
5147,2018-05-14 17:21:38,34465,Male,Web,Member,Fashion,Titak watch,3.0,228.0,684.0,0.4,120.6,108.5,12.1,High,Credit_Card
5148,2018-05-27 16:15:38,26208,Male,Web,Member,Fashion,Fossil Watch,1.0,159.0,159.0,0.5,71.1,63.99999999999999,7.1,Critical,Credit_Card
5149,2018-01-03 21:28:22,36564,Male,Web,Member,Fashion,T - Shirts,1.0,248.0,248.0,0.4,158.1,142.29999999999998,15.8,Medium,Credit_Card
5150,2018-07-19 09:22:39,56828,Male,Web,Member,Fashion,Shirts,1.0,196.0,196.0,0.5,114.0,102.6,11.4,Medium,Money_Order
5151,2018-03-06 19:02:05,23793,Female,Web,Member,Fashion,Jeans,1.0,218.0,218.0,0.5,111.8,100.6,11.2,Critical,Credit_Card
5152,2018-01-19 10:33:51,41427,Male,Web,Member,Fashion,Suits,3.0,109.0,327.0,0.5,12.7,11.399999999999999,1.3,Critical,Credit_Card
5153,2018-03-23 13:44:46,10653,Male,Web,Member,Fashion,Sports Wear,3.0,85.0,255.0,0.5,28.3,25.5,2.8,High,Credit_Card
5154,2018-07-18 19:01:54,32525,Male,Web,Member,Fashion,Casula Shoes,2.0,122.0,244.0,0.4,32.2,29.000000000000004,3.2,High,Credit_Card
5155,2018-10-13 12:22:32,29968,Male,Web,Member,Fashion,Running Shoes,1.0,224.0,224.0,0.4,126.1,113.5,12.6,High,Money_Order
5156,2018-04-27 14:53:37,21313,Female,Web,Member,Fashion,Formal Shoes,1.0,213.0,213.0,0.4,116.0,104.4,11.6,Critical,Credit_Card
5157,2018-09-23 18:02:49,20682,Male,Web,Member,Fashion,Sneakers,1.0,62.0,62.0,0.4,62.0,55.8,6.2,Medium,Credit_Card
5158,2018-04-17 19:53:32,16586,Male,Web,Member,Fashion,Titak watch,2.0,228.0,456.0,0.5,143.4,129.1,14.3,High,Money_Order
5159,2018-08-18 14:40:00,45096,Male,Web,Member,Fashion,Fossil Watch,1.0,159.0,159.0,0.5,72.6,65.3,7.3,High,Credit_Card
5160,2018-06-08 22:32:31,12713,Female,Web,Member,Fashion,T - Shirts,3.0,248.0,744.0,0.4,138.2,124.39999999999999,13.8,High,Credit_Card
5161,2018-11-11 18:11:14,47056,Male,Web,Member,Fashion,Shirts,3.0,196.0,588.0,0.5,110.1,99.1,11.0,High,Credit_Card
5162,2018-02-14 08:02:31,40084,Male,Web,Member,Fashion,Jeans,2.0,218.0,436.0,0.5,133.6,120.19999999999999,13.4,Critical,E_Wallet
5163,2018-05-28 19:17:48,38067,Female,Web,Member,Fashion,Suits,5.0,109.0,545.0,0.5,12.7,11.399999999999999,1.3,Medium,Credit_Card
5164,2018-12-29 11:27:48,12872,Female,Web,Member,Fashion,Sports Wear,5.0,85.0,425.0,0.5,17.0,15.3,1.7,Medium,Money_Order
5165,2018-04-26 16:41:58,12635,Female,Web,Member,Fashion,Casula Shoes,1.0,122.0,122.0,0.5,37.1,33.4,3.7,High,Debit_Card
5166,2018-09-06 21:05:52,39749,Female,Web,Member,Fashion,Running Shoes,2.0,224.0,448.0,0.4,126.1,113.5,12.6,High,Credit_Card
5167,2018-11-01 21:16:43,50072,Male,Web,Member,Fashion,Formal Shoes,1.0,213.0,213.0,0.4,124.5,112.1,12.4,Medium,Credit_Card
5168,2018-07-16 18:21:13,25125,Male,Web,Member,Fashion,Sneakers,3.0,62.0,186.0,0.5,20.7,18.599999999999998,2.1,High,Credit_Card
5169,2018-07-17 17:57:28,51305,Male,Web,Member,Fashion,Titak watch,3.0,228.0,684.0,0.4,134.3,120.9,13.4,High,Credit_Card
5170,2018-08-25 20:41:55,52516,Male,Web,Member,Fashion,Fossil Watch,5.0,159.0,795.0,0.4,63.1,56.800000000000004,6.3,High,E_Wallet
5171,2018-06-09 21:25:42,37542,Male,Web,Guest,Fashion,T - Shirts,3.0,248.0,744.0,0.5,160.6,144.5,16.1,High,Credit_Card
5172,2018-08-24 17:59:00,36368,Female,Web,Member,Fashion,Shirts,1.0,196.0,196.0,0.4,108.2,97.4,10.8,High,Credit_Card
5173,2018-04-13 11:43:43,38594,Male,Web,Member,Fashion,Jeans,5.0,218.0,1090.0,0.5,83.5,75.1,8.4,Medium,Credit_Card
5174,2018-01-01 08:57:03,16003,Male,Web,Member,Fashion,Suits,1.0,109.0,109.0,0.4,24.6,22.1,2.5,Critical,Credit_Card
5175,2018-12-22 17:23:21,13198,Male,Web,Member,Fashion,Sports Wear,1.0,85.0,85.0,0.4,21.3,19.2,2.1,Medium,Credit_Card
5176,2018-05-02 07:08:01,11439,Male,Web,Member,Fashion,Casula Shoes,2.0,122.0,244.0,0.4,37.1,33.4,3.7,Medium,Money_Order
5177,2018-01-22 13:39:48,58553,Female,Web,Member,Fashion,Running Shoes,1.0,224.0,224.0,0.5,137.3,123.60000000000001,13.7,Critical,Money_Order
5178,2018-05-16 15:21:50,32198,Male,Web,Member,Fashion,Formal Shoes,1.0,213.0,213.0,0.4,98.9,89.0,9.9,Critical,E_Wallet
5179,2018-11-20 18:55:21,53284,Male,Web,Member,Fashion,Sneakers,1.0,62.0,62.0,0.4,62.0,55.8,6.2,High,Credit_Card
5180,2018-02-07 21:52:13,49448,Male,Web,Member,Fashion,Titak watch,3.0,228.0,684.0,0.5,127.5,114.8,12.7,High,Credit_Card
5181,2018-03-23 13:37:52,39542,Male,Web,Member,Fashion,Fossil Watch,1.0,159.0,159.0,0.4,75.8,68.2,7.6,Critical,Money_Order
5182,2018-03-22 00:50:48,16358,Female,Web,Member,Fashion,T - Shirts,3.0,248.0,744.0,0.5,160.6,144.5,16.1,Medium,Credit_Card
5183,2018-04-03 00:18:41,39024,Male,Web,Member,Fashion,Shirts,2.0,196.0,392.0,0.5,112.1,100.89999999999999,11.2,Critical,Credit_Card
